1380	681.9	630	582.6	538.9	498.5	461.2	426.6	394.4	364.7	337.1	311.6	287.9	265.8	245.2	226.1	208.2	191.5	176.1	161.8	149.8	140.6	132.8	125.5	118.8	112.6	106.9	101.7	97	92.4	88.1	84.1	76.6	69.8	63.8	58.5	53.8	49.8	46.2	43.2	40.6	38.5	36.8	35.5	34.6	34	33.8
1440	692.6	641.1	594	550.3	510	472.7	438	405.8	375.8	348.1	322.3	298.4	276.1	255.3	235.8	217.7	200.8	185	170.4	156.9	146.4	138	130.5	123.5	117.1	111.2	105.8	100.9	96.2	91.9	87.7	80	73.1	66.9	61.4	56.6	52.4	48.7	45.5	42.8	40.6	38.8	37.4	36.5	35.9	35.7
1500	702.7	651.6	604.7	561.2	521	483.6	449	416.6	386.6	358.6	332.7	308.5	286	265	245.3	227	209.8	193.7	178.7	164.8	152.7	143.3	135.5	128.3	121.7	115.5	109.9	104.7	99.9	95.5	91.2	83.4	76.3	70	64.4	59.4	55	51.2	47.9	45.1	42.8	40.9	39.5	38.5	37.9	37.7
1560	712.2	661.5	615	571.6	531.4	494.1	459.4	427.1	396.9	368.8	342.6	318.3	295.6	274.4	254.5	235.9	218.5	202.2	187	172.8	159.6	148.8	140.4	133	126.2	119.8	114	108.6	103.6	99.1	94.7	86.8	79.5	73.1	67.3	62.2	57.7	53.7	50.3	47.4	45	43.1	41.6	40.5	39.9	39.7
1620	721.3	670.9	624.7	581.5	541.4	504.2	469.5	437.1	406.8	378.6	352.3	327.8	304.9	283.5	263.4	244.6	227	210.5	195	180.5	167.1	155	145.4	137.7	130.6	124.1	118	112.4	107.3	102.5	98.1	90	82.7	76.1	70.2	65	60.4	56.3	52.8	49.8	47.3	45.3	43.8	42.7	42	41.8
1680	729.9	679.9	634	591	551	513.8	479.1	446.7	416.4	388	361.6	336.9	313.9	292.3	272.1	253.1	235.3	218.6	202.9	188.2	174.4	161.7	150.8	142.3	135	128.3	122.1	116.3	111	106.1	101.6	93.3	85.9	79.2	73.2	67.8	63.1	58.9	55.3	52.2	49.7	47.6	46	44.9	44.2	44
1740	738.1	688.4	642.8	600.1	560.2	523	488.3	455.9	425.6	397.2	370.6	345.8	322.6	300.9	280.5	261.3	243.4	226.5	210.6	195.7	181.7	168.7	156.7	147.1	139.4	132.5	126.1	120.2	114.6	109.5	104.8	96.5	88.9	82.2	76.1	70.6	65.8	61.5	57.8	54.7	52.1	50	48.3	47.2	46.5	46.2
1800	746	696.6	651.3	608.8	569	531.9	497.2	464.8	434.5	406	379.3	354.4	331	309.2	288.6	269.4	251.2	234.2	218.1	203	188.8	175.5	163.2	152.3	143.8	136.7	130.1	124	118.4	113.1	108.2	99.6	92	85.1	78.9	73.4	68.5	64.2	60.4	57.2	54.5	52.3	50.7	49.5	48.8	48.5
1860	753.5	704.4	659.4	617.2	577.5	540.4	505.8	473.4	443.1	414.5	387.8	362.7	339.2	317.2	296.6	277.2	258.9	241.7	225.5	210.2	195.8	182.3	169.7	158	148.5	140.8	134.1	127.9	122	116.6	111.6	102.7	95	88.1	81.8	76.2	71.2	66.8	63	59.7	57	54.8	53.1	51.8	51.1	50.9
1920	760.6	711.9	667.2	625.2	585.6	548.7	514.1	481.7	451.4	422.8	396	370.8	347.2	325.1	304.3	284.8	266.3	249	232.7	217.2	202.7	189	176.2	164.2	153.5	145.1	138.1	131.7	125.7	120.2	115	105.8	98	91	84.6	79	73.9	69.5	65.6	62.3	59.5	57.2	55.5	54.3	53.5	53.3
1980	767.5	719.1	674.7	632.9	593.5	556.6	522.1	489.8	459.4	430.8	403.9	378.7	355	332.7	311.8	292.2	273.6	256.1	239.7	224.1	209.4	195.6	182.6	170.4	159	149.6	142	135.5	129.4	123.7	118.4	108.9	100.9	93.8	87.5	81.7	76.6	72.1	68.2	64.8	62	59.7	57.9	56.7	55.9	55.7
2040	774.1	726	681.9	640.3	601.1	564.3	529.8	497.5	467.1	438.6	411.7	386.3	362.5	340.2	319.2	299.4	280.7	263.1	246.5	230.8	216	202.1	188.9	176.5	164.9	154.5	146.1	139.2	133	127.2	121.8	112	103.7	96.6	90.2	84.5	79.3	74.8	70.8	67.4	64.5	62.2	60.4	59.2	58.4	58.1
2100	780.5	732.6	688.8	647.5	608.5	571.7	537.3	505	474.7	446.1	419.2	393.8	369.9	347.4	326.3	306.4	287.7	270	253.2	237.4	222.5	208.4	195.1	182.5	170.7	159.7	150.5	143	136.6	130.7	125.2	115.2	106.7	99.4	93	87.2	82	77.4	73.4	70	67.1	64.7	62.9	61.6	60.9	60.6
2160	786.6	739	695.4	654.4	615.6	578.9	544.6	512.3	482	453.4	426.5	401	377.1	354.5	333.3	313.3	294.5	276.6	259.8	243.9	228.9	214.6	201.2	188.4	176.5	165.3	155.2	147	140.2	134.2	128.5	118.3	109.6	102.1	95.6	89.8	84.6	80	76	72.6	69.6	67.3	65.5	64.2	63.4	63.1
2220	792.5	745.2	701.9	661	622.4	585.9	551.6	519.4	489.1	460.5	433.5	408.1	384	361.4	340.1	320.1	301.1	283.2	266.3	250.2	235.1	220.7	207.2	194.3	182.2	170.9	160.2	151.2	143.9	137.6	131.9	121.5	112.5	104.8	98.3	92.5	87.3	82.6	78.6	75.1	72.2	69.8	68	66.7	65.9	65.6
2280	798.2	751.1	708.1	667.5	629.1	592.7	558.4	526.3	496	467.4	440.4	415	390.9	368.2	346.8	326.6	307.6	289.6	272.6	256.4	241.2	226.8	213.1	200.1	187.9	176.3	165.5	155.7	147.7	141.1	135.2	124.6	115.4	107.5	100.8	95	89.8	85.2	81.2	77.7	74.8	72.4	70.5	69.2	68.4	68.1
2340	803.7	756.9	714.1	673.7	635.5	599.2	565.1	532.9	502.7	474.1	447.2	421.7	397.5	374.8	353.3	333.1	313.9	295.9	278.7	262.5	247.2	232.7	218.9	205.8	193.5	181.8	170.8	160.6	151.8	144.6	138.5	127.8	118.4	110.3	103.4	97.5	92.4	87.8	83.7	80.2	77.3	74.9	73	71.7	70.9	70.7
2400	809.1	762.5	720	679.8	641.7	605.6	571.5	539.4	509.2	480.7	453.7	428.2	404.1	381.2	359.7	339.4	320.2	302	284.8	268.5	253.1	238.5	224.6	211.4	199	187.2	176.1	165.7	156.1	148.3	141.8	130.9	121.3	113	106	100	94.9	90.3	86.2	82.8	79.8	77.4	75.6	74.2	73.4	73.2
2460	814.2	767.9	725.6	685.6	647.8	611.8	577.8	545.8	515.6	487.1	460.1	434.6	410.4	387.5	365.9	345.6	326.3	308	290.8	274.4	258.9	244.2	230.2	217	204.4	192.5	181.3	170.7	160.8	152.2	145.3	134	124.2	115.8	108.5	102.4	97.3	92.7	88.7	85.2	82.3	79.9	78.1	76.8	76	75.7
2520	819.2	773.2	731.1	691.3	653.6	617.9	583.9	551.9	521.8	493.3	466.3	440.8	416.6	393.7	372.1	351.6	332.3	313.9	296.6	280.2	264.6	249.8	235.7	222.4	209.8	197.8	186.4	175.7	165.7	156.4	148.9	137.1	127.2	118.5	111.1	104.9	99.6	95.1	91.1	87.7	84.8	82.4	80.6	79.3	78.5	78.2
2580	824.1	778.3	736.5	696.9	659.3	623.7	589.9	558	527.8	499.4	472.4	446.9	422.7	399.8	378.1	357.5	338.1	319.8	302.3	285.8	270.1	255.3	241.2	227.8	215	203	191.5	180.7	170.5	161	152.6	140.1	130.1	121.3	113.7	107.3	101.9	97.4	93.5	90.1	87.2	84.9	83	81.7	80.9	80.7
2640	828.8	783.3	741.7	702.3	664.9	629.4	595.7	563.8	533.7	505.3	478.4	452.8	428.7	405.7	383.9	363.4	343.9	325.4	308	291.4	275.6	260.7	246.5	233	220.2	208.1	196.5	185.6	175.3	165.6	156.7	143.2	133	124.1	116.3	109.8	104.2	99.7	95.8	92.5	89.6	87.3	85.5	84.2	83.4	83.1
2700	833.4	788.1	746.7	707.5	670.3	635	601.4	569.6	539.5	511.1	484.2	458.7	434.5	411.5	389.7	369.1	349.5	331	313.5	296.8	281	266	251.8	238.2	225.4	213.1	201.5	190.5	180.1	170.3	161.1	146.5	135.8	126.8	118.9	112.2	106.5	101.9	98	94.7	91.9	89.7	87.9	86.6	85.8	85.6
2760	837.8	792.8	751.7	712.6	675.6	640.4	606.9	575.2	545.1	516.8	489.9	464.4	440.2	417.2	395.4	374.7	355.1	336.5	318.9	302.2	286.4	271.3	257	243.4	230.4	218.1	206.4	195.3	184.8	174.9	165.6	149.9	138.7	129.5	121.5	114.7	108.9	104.1	100.2	96.9	94.2	92	90.2	88.9	88.2	87.9
2820	842.1	797.4	756.5	717.6	680.8	645.7	612.3	580.6	550.7	522.3	495.4	469.9	445.8	422.8	400.9	380.2	360.6	341.9	324.3	307.5	291.6	276.5	262.1	248.4	235.4	223	211.3	200.1	189.5	179.5	170.1	153.5	141.6	132.3	124.2	117.1	111.2	106.2	102.2	99	96.4	94.2	92.5	91.2	90.5	90.3
2880	846.4	801.9	761.2	722.5	685.8	650.9	617.6	586	556.1	527.7	500.9	475.4	451.2	428.2	406.4	385.6	365.9	347.3	329.5	312.7	296.8	281.6	267.1	253.4	240.3	227.9	216.1	204.9	194.2	184.1	174.6	157.3	144.6	135	126.8	119.6	113.5	108.4	104.3	101	98.4	96.3	94.7	93.5	92.8	92.5
2940	850.5	806.3	765.7	727.3	690.7	655.9	622.8	591.2	561.4	533.1	506.2	480.8	456.6	433.6	411.7	390.9	371.2	352.5	334.7	317.9	301.8	286.6	272.1	258.3	245.2	232.7	220.8	209.5	198.8	188.6	179	161.4	147.7	137.7	129.3	122.1	115.8	110.6	106.3	102.9	100.3	98.3	96.7	95.6	94.9	94.7
3000	854.5	810.6	770.2	731.9	695.5	660.9	627.9	596.4	566.5	538.3	511.5	486	461.8	438.9	417	396.2	376.4	357.6	339.8	322.9	306.8	291.6	277	263.2	250	237.5	225.5	214.2	203.4	193.1	183.4	165.6	150.9	140.4	131.9	124.5	118.2	112.8	108.4	104.9	102.1	100.1	98.7	97.6	97	96.7
3060	858.4	814.7	774.6	736.4	700.2	665.7	632.8	601.4	571.6	543.4	516.6	491.2	467	444	422.1	401.3	381.5	362.7	344.9	327.9	311.8	296.4	281.8	267.9	254.7	242.1	230.1	218.7	207.9	197.5	187.7	169.8	154.4	143.2	134.5	127	120.5	115	110.5	106.8	103.9	101.8	100.3	99.4	98.8	98.6
3120	862.2	818.8	778.9	740.9	704.8	670.4	637.6	606.4	576.6	548.4	521.7	496.2	472.1	449.1	427.2	406.4	386.5	367.7	349.8	332.8	316.6	301.3	286.6	272.7	259.4	246.7	234.7	223.2	212.3	202	192.1	174	157.9	146	137	129.4	122.8	117.2	112.5	108.7	105.7	103.4	101.8	100.7	100.2	100.1
3180	865.9	822.7	783	745.2	709.3	675	642.4	611.2	581.5	553.3	526.6	501.2	477.1	454.1	432.2	411.3	391.5	372.6	354.7	337.6	321.4	306	291.3	277.3	264	251.3	239.2	227.7	216.7	206.3	196.4	178	161.8	148.9	139.6	131.8	125.1	119.4	114.5	110.6	107.4	105	103.2	102	101.3	101
3240	869.6	826.6	787.1	749.5	713.7	679.6	647	615.9	586.3	558.2	531.5	506.1	482	459	437.1	416.3	396.4	377.5	359.5	342.4	326.2	310.7	296	281.9	268.6	255.8	243.7	232.1	221.1	210.6	200.6	182.1	165.7	152	142.1	134.2	127.4	121.5	116.6	112.4	109.1	106.5	104.6	103.3	102.5	102.2
3300	873.2	830.4	791.1	753.7	718	684	651.6	620.6	591	562.9	536.3	510.9	486.8	463.8	441.9	421.1	401.2	382.2	364.2	347.1	330.8	315.3	300.5	286.5	273	260.3	248.1	236.5	225.4	214.9	204.8	186.2	169.6	155.3	144.7	136.6	129.7	123.7	118.6	114.3	110.9	108.1	106.1	104.7	103.8	103.5
3360	876.6	834.1	795.1	757.8	722.2	688.3	656	625.2	595.7	567.6	541	515.6	491.5	468.6	446.7	425.8	405.9	386.9	368.9	351.7	335.4	319.9	305.1	290.9	277.5	264.7	252.4	240.8	229.7	219.1	209	190.3	173.5	158.7	147.4	139	131.9	125.8	120.6	116.2	112.6	109.8	107.6	106.1	105.2	104.9
3420	880.1	837.8	798.9	761.8	726.4	692.6	660.4	629.6	600.2	572.2	545.6	520.3	496.2	473.2	451.4	430.5	410.6	391.6	373.5	356.3	340	324.4	309.5	295.4	281.9	269	256.7	245	233.9	223.2	213.1	194.2	177.3	162.3	150.1	141.3	134.1	127.9	122.6	118.1	114.4	111.4	109.2	107.6	106.7	106.4
3480	883.4	841.3	802.7	765.7	730.4	696.8	664.7	634	604.7	576.7	550.1	524.8	500.8	477.8	456	435.1	415.2	396.2	378.1	360.8	344.4	328.8	313.9	299.7	286.2	273.3	261	249.2	238	227.3	217.1	198.2	181.1	165.9	153.1	143.7	136.4	130	124.6	120	116.2	113.1	110.8	109.2	108.2	107.9
3540	886.7	844.8	806.4	769.5	734.4	700.9	668.9	638.3	609.1	581.1	554.6	529.3	505.3	482.3	460.5	439.6	419.7	400.7	382.5	365.3	348.9	333.2	318.3	304	290.5	277.5	265.1	253.4	242.1	231.4	221.2	202.1	184.9	169.5	156.2	146.2	138.6	132.2	126.6	121.9	118	114.9	112.5	110.8	109.8	109.5
3600	889.9	848.2	810	773.3	738.3	704.9	673.1	642.6	613.4	585.5	559	533.7	509.7	486.8	464.9	444.1	424.2	405.1	387	369.7	353.2	337.5	322.6	308.3	294.7	281.7	269.3	257.5	246.2	235.4	225.1	206	188.7	173.1	159.4	148.7	140.8	134.3	128.6	123.8	119.9	116.7	114.2	112.5	111.5	111.1
3620	890.9	849.3	811.2	774.6	739.6	706.3	674.4	644	614.8	586.9	560.4	535.2	511.2	488.3	466.4	445.6	425.6	406.6	388.4	371.1	354.7	339	324	309.7	296.1	283.1	270.7	258.8	247.5	236.7	226.4	207.3	189.9	174.3	160.5	149.6	141.5	135	129.3	124.5	120.5	117.3	114.8	113	112	111.7
3640	892	850.4	812.4	775.8	740.9	707.6	675.8	645.3	616.2	588.4	561.9	536.7	512.6	489.7	467.9	447	427.1	408.1	389.9	372.6	356.1	340.4	325.4	311.1	297.5	284.4	272	260.2	248.8	238.1	227.8	208.6	191.1	175.5	161.6	150.5	142.3	135.7	130	125.1	121.1	117.9	115.4	113.6	112.6	112.2
3660	893	851.6	813.6	777	742.2	708.9	677.1	646.7	617.6	589.8	563.3	538.1	514.1	491.2	469.3	448.5	428.6	409.5	391.3	374	357.5	341.8	326.8	312.5	298.8	285.8	273.4	261.5	250.2	239.4	229.1	209.8	192.4	176.7	162.8	151.4	143	136.4	130.7	125.8	121.7	118.5	116	114.2	113.1	112.8
3680	894.1	852.7	814.8	778.3	743.5	710.2	678.5	648.1	619	591.2	564.7	539.5	515.5	492.6	470.8	449.9	430	411	392.8	375.4	358.9	343.2	328.2	313.9	300.2	287.2	274.7	262.8	251.5	240.7	230.3	211.1	193.6	177.9	163.9	152.3	143.8	137.1	131.4	126.5	122.4	119.1	116.5	114.8	113.7	113.3
3700	895.1	853.7	815.9	779.5	744.7	711.5	679.8	649.5	620.4	592.6	566.2	541	517	494.1	472.2	451.4	431.4	412.4	394.2	376.9	360.4	344.6	329.6	315.3	301.6	288.5	276.1	264.2	252.8	242	231.6	212.4	194.8	179	165	153.3	144.6	137.8	132	127.1	123	119.7	117.1	115.3	114.3	113.9
3720	896.1	854.8	817.1	780.7	746	712.8	681.1	650.8	621.8	594	567.6	542.4	518.4	495.5	473.7	452.8	432.9	413.8	395.6	378.3	361.8	346	331	316.6	303	289.9	277.4	265.5	254.1	243.3	232.9	213.6	196.1	180.2	166.2	154.2	145.4	138.5	132.7	127.8	123.6	120.3	117.7	115.9	114.8	114.5
3740	897.1	855.9	818.2	781.9	747.2	714.1	682.4	652.2	623.2	595.4	569	543.8	519.8	496.9	475.1	454.2	434.3	415.3	397.1	379.7	363.2	347.4	332.4	318	304.3	291.2	278.8	266.8	255.5	244.6	234.2	214.9	197.3	181.4	167.3	155.2	146.2	139.2	133.4	128.4	124.3	120.9	118.3	116.5	115.4	115.1
3760	898.1	857	819.4	783.1	748.4	715.4	683.7	653.5	624.5	596.8	570.4	545.2	521.2	498.3	476.5	455.7	435.7	416.7	398.5	381.1	364.6	348.8	333.7	319.4	305.7	292.6	280.1	268.2	256.8	245.9	235.5	216.1	198.5	182.6	168.4	156.2	147	139.9	134.1	129.1	124.9	121.6	119	117.1	116	115.6
3780	899.1	858.1	820.5	784.3	749.7	716.6	685	654.8	625.9	598.2	571.8	546.6	522.6	499.8	477.9	457.1	437.2	418.1	399.9	382.5	366	350.2	335.1	320.7	307	293.9	281.4	269.5	258.1	247.2	236.8	217.4	199.7	183.8	169.6	157.1	147.8	140.6	134.8	129.8	125.6	122.2	119.6	117.7	116.6	116.2
3800	900.1	859.1	821.6	785.5	750.9	717.9	686.3	656.2	627.3	599.6	573.1	548	524	501.2	479.3	458.5	438.6	419.5	401.3	383.9	367.3	351.6	336.5	322.1	308.4	295.3	282.7	270.8	259.4	248.5	238	218.6	201	185	170.7	158.2	148.6	141.3	135.5	130.4	126.2	122.8	120.2	118.3	117.2	116.8
3820	901.1	860.2	822.7	786.6	752.1	719.1	687.6	657.5	628.6	600.9	574.5	549.4	525.4	502.6	480.7	459.9	440	420.9	402.7	385.3	368.7	352.9	337.8	323.5	309.7	296.6	284.1	272.1	260.6	249.7	239.3	219.9	202.2	186.2	171.8	159.2	149.4	142.1	136.2	131.1	126.9	123.4	120.8	118.9	117.8	117.4
3840	902.1	861.2	823.9	787.8	753.3	720.4	688.9	658.8	629.9	602.3	575.9	550.8	526.8	503.9	482.1	461.3	441.4	422.3	404.1	386.7	370.1	354.3	339.2	324.8	311	297.9	285.4	273.4	261.9	251	240.6	221.1	203.4	187.3	173	160.3	150.3	142.8	136.8	131.8	127.5	124.1	121.4	119.5	118.4	118
3860	903.1	862.3	825	789	754.5	721.6	690.2	660.1	631.3	603.7	577.3	552.1	528.2	505.3	483.5	462.7	442.8	423.7	405.5	388.1	371.5	355.6	340.5	326.1	312.4	299.2	286.7	274.7	263.2	252.3	241.8	222.3	204.6	188.5	174.1	161.4	151.1	143.5	137.5	132.4	128.2	124.7	122.1	120.2	119	118.6
3880	904.1	863.3	826.1	790.1	755.7	722.9	691.4	661.4	632.6	605	578.6	553.5	529.6	506.7	484.9	464.1	444.1	425.1	406.9	389.4	372.8	357	341.9	327.5	313.7	300.5	288	276	264.5	253.5	243.1	223.6	205.8	189.7	175.2	162.5	152	144.3	138.2	133.1	128.8	125.4	122.7	120.8	119.6	119.3
3900	905	864.3	827.2	791.3	756.9	724.1	692.7	662.7	633.9	606.3	580	554.9	530.9	508.1	486.3	465.4	445.5	426.5	408.2	390.8	374.2	358.4	343.2	328.8	315	301.9	289.3	277.3	265.8	254.8	244.3	224.8	207	190.8	176.3	163.5	152.9	145	138.9	133.8	129.5	126	123.3	121.4	120.3	119.9
3920	906	865.3	828.2	792.4	758.1	725.3	694	664	635.2	607.7	581.3	556.2	532.3	509.4	487.6	466.8	446.9	427.8	409.6	392.2	375.6	359.7	344.6	330.1	316.3	303.2	290.6	278.5	267	256.1	245.6	226	208.2	192	177.5	164.6	153.8	145.8	139.6	134.5	130.2	126.7	124	122	120.9	120.5
3940	907	866.4	829.3	793.5	759.3	726.5	695.2	665.2	636.5	609	582.7	557.6	533.6	510.8	489	468.2	448.3	429.2	411	393.5	376.9	361	345.9	331.4	317.6	304.5	291.9	279.8	268.3	257.3	246.8	227.2	209.4	193.2	178.6	165.7	154.7	146.6	140.3	135.2	130.8	127.3	124.6	122.7	121.5	121.1
3960	907.9	867.4	830.4	794.7	760.4	727.7	696.4	666.5	637.8	610.3	584	558.9	535	512.2	490.4	469.5	449.6	430.6	412.3	394.9	378.2	362.4	347.2	332.8	318.9	305.8	293.1	281.1	269.6	258.6	248.1	228.4	210.6	194.3	179.7	166.8	155.7	147.4	141	135.8	131.5	128	125.3	123.3	122.1	121.8
3980	908.8	868.4	831.5	795.8	761.6	728.9	697.7	667.8	639.1	611.6	585.3	560.2	536.3	513.5	491.7	470.9	451	431.9	413.7	396.2	379.6	363.7	348.5	334.1	320.2	307	294.4	282.4	270.8	259.8	249.3	229.7	211.8	195.5	180.8	167.8	156.6	148.2	141.7	136.5	132.2	128.6	125.9	124	122.8	122.4
