2580	822	753.6	693.7	638.4	587.2	540.2	497	457.2	420.4	386.5	355.2	326.4	299.8	275.1	252.3	231.1	211.5	193.2	176.4	160.9	148.3	138.7	130.3	122.6	115.5	109.1	103.2	97.9	92.9	88.2	83.7	75.5	68.2	61.7	56.1	51.1	46.8	43.1	40	37.4	35.2	33.5	32.2	31.3	30.7	30.6
2640	826.7	758.7	699.1	644	592.9	545.9	502.8	463	426.2	392.2	360.8	331.9	305.2	280.5	257.5	236.2	216.4	198	181	165.3	151.8	141.5	133	125.2	118	111.4	105.4	100	94.9	90.1	85.6	77.2	69.8	63.3	57.5	52.5	48.1	44.3	41.1	38.4	36.2	34.4	33.1	32.1	31.6	31.4
2700	831.2	763.5	704.2	649.4	598.5	551.6	508.5	468.7	431.9	397.8	366.4	337.4	310.5	285.7	262.6	241.2	221.3	202.8	185.6	169.7	155.4	144.5	135.7	127.7	120.4	113.7	107.6	102	96.8	92	87.4	79	71.5	64.9	59	53.9	49.4	45.5	42.2	39.5	37.2	35.4	34	33	32.4	32.2
2760	835.7	768.3	709.3	654.6	603.9	557.1	514	474.2	437.5	403.4	371.8	342.7	315.8	290.8	267.6	246.1	226.1	207.4	190.1	174	159.3	147.5	138.3	130.2	122.8	116	109.7	104	98.8	93.9	89.3	80.8	73.2	66.4	60.5	55.3	50.7	46.8	43.4	40.5	38.2	36.3	34.9	33.9	33.3	33.1
2820	840	772.9	714.2	659.8	609.3	562.5	519.4	479.7	442.9	408.8	377.2	347.9	320.9	295.9	272.6	250.9	230.8	212	194.5	178.3	163.4	150.6	141	132.8	125.2	118.2	111.9	106	100.7	95.8	91.1	82.5	74.8	68	62	56.6	52	48	44.5	41.6	39.2	37.3	35.9	34.8	34.2	34
2880	844.2	777.4	718.9	664.8	614.4	567.7	524.7	485	448.2	414.1	382.4	353.1	326	300.8	277.4	255.7	235.4	216.5	198.9	182.5	167.4	154	143.7	135.3	127.6	120.5	114	108.1	102.6	97.6	92.9	84.3	76.5	69.6	63.4	58	53.3	49.2	45.7	42.7	40.3	38.3	36.8	35.8	35.1	34.9
2940	848.2	781.8	723.6	669.6	619.5	572.9	529.9	490.2	453.4	419.2	387.5	358.1	330.9	305.7	282.2	260.3	240	221	203.3	186.7	171.5	157.4	146.4	137.7	130	122.8	116.2	110.1	104.6	99.5	94.7	86	78.1	71.1	64.9	59.4	54.6	50.5	46.9	43.9	41.4	39.3	37.8	36.7	36.1	35.9
3000	852.2	786.1	728.1	674.4	624.4	577.9	535	495.3	458.5	424.3	392.5	363.1	335.8	310.5	286.9	264.9	244.5	225.4	207.5	190.9	175.4	161.2	149.3	140.2	132.3	125	118.3	112.1	106.5	101.3	96.5	87.7	79.8	72.7	66.4	60.8	56	51.7	48.1	45	42.4	40.4	38.8	37.7	37	36.8
3060	856.1	790.3	732.6	679	629.2	582.8	540	500.3	463.5	429.3	397.5	368	340.6	315.2	291.5	269.4	248.9	229.7	211.7	195	179.4	164.9	152.4	142.7	134.7	127.3	120.4	114.2	108.4	103.1	98.3	89.4	81.4	74.2	67.9	62.2	57.3	53	49.3	46.1	43.5	41.4	39.8	38.7	38	37.8
3120	859.9	794.4	736.9	683.6	633.9	587.7	544.8	505.2	468.4	434.2	402.3	372.7	345.3	319.8	296	273.9	253.2	233.9	215.9	199	183.3	168.7	155.5	145.3	137	129.5	122.6	116.2	110.3	104.9	100	91	83	75.8	69.3	63.6	58.6	54.2	50.5	47.3	44.6	42.5	40.9	39.7	39	38.8
3180	863.6	798.4	741.2	688	638.5	592.4	549.6	510	473.2	439	407.1	377.5	349.9	324.3	300.5	278.3	257.5	238.1	220	203	187.2	172.4	158.9	147.9	139.3	131.7	124.7	118.2	112.2	106.8	101.8	92.7	84.6	77.3	70.8	65	59.9	55.5	51.7	48.5	45.8	43.6	41.9	40.8	40.1	39.8
3240	867.2	802.3	745.3	692.4	643.1	597	554.3	514.7	477.9	443.7	411.8	382.1	354.5	328.8	304.9	282.6	261.7	242.3	224	207	191	176.1	162.4	150.6	141.6	133.9	126.8	120.2	114.1	108.6	103.4	94.3	86.2	78.8	72.3	66.4	61.3	56.8	52.9	49.6	46.9	44.7	43	41.8	41.1	40.9
3300	870.7	806.1	749.4	696.6	647.5	601.6	558.8	519.3	482.5	448.3	416.4	386.6	359	333.2	309.2	286.8	265.9	246.3	228	210.8	194.8	179.8	165.9	153.6	144	136.1	128.9	122.2	116	110.4	105.2	95.9	87.7	80.3	73.7	67.8	62.6	58.1	54.2	50.8	48.1	45.8	44.1	42.9	42.2	41.9
3360	874.2	809.9	753.4	700.8	651.8	606	563.3	523.8	487.1	452.8	420.9	391.1	363.4	337.6	313.5	291	270	250.4	231.9	214.7	198.5	183.4	169.4	156.5	146.4	138.3	131	124.2	118	112.2	106.9	97.6	89.3	81.8	75.1	69.2	64	59.4	55.4	52	49.2	46.9	45.2	44	43.2	43
3420	877.6	813.5	757.3	704.9	656	610.4	567.8	528.3	491.5	457.3	425.4	395.5	367.7	341.8	317.7	295.2	274.1	254.3	235.8	218.5	202.2	187	172.8	159.7	148.9	140.5	133.1	126.2	119.9	114.1	108.7	99.1	90.8	83.3	76.6	70.6	65.3	60.7	56.7	53.2	50.4	48.1	46.3	45.1	44.3	44.1
3480	880.9	817.1	761.1	708.9	660.2	614.7	572.1	532.6	495.9	461.7	429.7	399.9	372	346.1	321.8	299.2	278.1	258.2	239.7	222.2	205.9	190.6	176.3	163	151.5	142.6	135.2	128.2	121.8	115.9	110.4	100.7	92.4	84.8	78	72	66.6	62	57.9	54.5	51.6	49.2	47.4	46.2	45.4	45.2
3540	884.1	820.6	764.8	712.8	664.3	618.8	576.4	536.9	500.2	466	434	404.1	376.2	350.2	325.9	303.2	282	262.1	243.5	226	209.5	194.1	179.7	166.3	154.3	144.9	137.2	130.2	123.7	117.7	112.1	102.3	93.9	86.3	79.5	73.4	68	63.3	59.2	55.7	52.8	50.4	48.6	47.3	46.5	46.3
3600	887.3	824.1	768.5	716.7	668.3	623	580.6	541.1	504.4	470.2	438.3	408.3	380.4	354.3	330	307.2	285.9	265.9	247.2	229.6	213.1	197.6	183.1	169.6	157.1	147.2	139.3	132.2	125.6	119.5	113.9	103.8	95.4	87.7	80.9	74.8	69.3	64.6	60.4	56.9	54	51.6	49.7	48.4	47.7	47.4
3620	888.4	825.2	769.7	718	669.6	624.3	581.9	542.5	505.8	471.6	439.6	409.7	381.7	355.6	331.3	308.5	287.2	267.2	248.4	230.8	214.3	198.8	184.2	170.7	158.1	148	139.9	132.8	126.2	120.1	114.4	104.4	95.9	88.2	81.4	75.2	69.8	65	60.9	57.3	54.4	52	50.1	48.8	48	47.8
3640	889.4	826.3	770.9	719.2	670.9	625.7	583.3	543.9	507.2	473	441	411.1	383.1	357	332.6	309.8	288.5	268.4	249.7	232	215.5	199.9	185.3	171.7	159.1	148.8	140.6	133.5	126.9	120.7	115	104.9	96.4	88.7	81.8	75.7	70.2	65.4	61.3	57.7	54.8	52.4	50.5	49.2	48.4	48.2
3660	890.4	827.4	772.1	720.5	672.2	627	584.7	545.3	508.6	474.4	442.4	412.5	384.5	358.3	333.9	311.1	289.7	269.7	250.9	233.2	216.7	201.1	186.4	172.8	160.2	149.6	141.3	134.2	127.5	121.3	115.6	105.5	96.9	89.2	82.3	76.1	70.7	65.9	61.7	58.1	55.2	52.8	50.9	49.6	48.8	48.5
3680	891.4	828.5	773.3	721.7	673.5	628.3	586	546.6	510	475.8	443.8	413.8	385.8	359.7	335.2	312.4	291	270.9	252.1	234.4	217.8	202.2	187.6	173.9	161.2	150.4	142	134.8	128.1	121.9	116.2	106	97.4	89.7	82.8	76.6	71.1	66.3	62.1	58.6	55.6	53.2	51.3	50	49.2	48.9
3700	892.5	829.6	774.5	722.9	674.8	629.7	587.4	548	511.3	477.1	445.1	415.2	387.2	361	336.5	313.7	292.3	272.2	253.3	235.6	219	203.4	188.7	175	162.2	151.3	142.7	135.4	128.7	122.5	116.8	106.6	97.9	90.2	83.3	77.1	71.6	66.7	62.5	59	56	53.6	51.7	50.4	49.6	49.3
3720	893.5	830.7	775.7	724.2	676.1	631	588.7	549.4	512.7	478.5	446.5	416.6	388.5	362.3	337.8	315	293.5	273.4	254.5	236.8	220.2	204.5	189.8	176	163.3	152.1	143.4	136.1	129.4	123.1	117.3	107.1	98.4	90.7	83.7	77.5	72	67.2	63	59.4	56.4	53.9	52.1	50.7	50	49.7
3740	894.5	831.8	776.8	725.4	677.3	632.3	590.1	550.7	514	479.8	447.9	417.9	389.8	363.6	339.1	316.2	294.8	274.6	255.7	238	221.3	205.6	190.9	177.1	164.3	153	144.1	136.7	130	123.7	117.9	107.6	98.8	91.1	84.2	78	72.5	67.6	63.4	59.8	56.8	54.3	52.5	51.1	50.3	50.1
3760	895.5	832.9	778	726.6	678.6	633.6	591.4	552	515.4	481.2	449.2	419.2	391.2	364.9	340.4	317.5	296	275.9	256.9	239.2	222.5	206.7	192	178.2	165.3	153.8	144.8	137.4	130.6	124.3	118.5	108.1	99.3	91.6	84.7	78.4	72.9	68	63.8	60.2	57.2	54.7	52.9	51.5	50.7	50.5
3780	896.5	834	779.1	727.8	679.8	634.9	592.7	553.4	516.7	482.5	450.5	420.6	392.5	366.2	341.7	318.8	297.3	277.1	258.1	240.3	223.6	207.9	193.1	179.2	166.3	154.7	145.6	138.1	131.3	124.9	119.1	108.6	99.8	92.1	85.1	78.9	73.4	68.5	64.2	60.6	57.6	55.1	53.3	51.9	51.1	50.8
3800	897.5	835	780.3	729	681.1	636.2	594	554.7	518.1	483.9	451.9	421.9	393.8	367.5	343	320	298.5	278.3	259.3	241.5	224.8	209	194.2	180.3	167.3	155.6	146.3	138.7	131.9	125.5	119.7	109.2	100.3	92.6	85.6	79.4	73.8	68.9	64.7	61	58	55.5	53.7	52.3	51.5	51.2
3820	898.4	836.1	781.4	730.2	682.3	637.4	595.3	556	519.4	485.2	453.2	423.2	395.1	368.8	344.3	321.3	299.7	279.5	260.5	242.7	225.9	210.1	195.3	181.3	168.4	156.5	147	139.4	132.5	126.1	120.2	109.7	100.8	93	86.1	79.8	74.2	69.4	65.1	61.5	58.4	55.9	54	52.7	51.9	51.6
3840	899.4	837.2	782.6	731.4	683.6	638.7	596.6	557.3	520.7	486.5	454.5	424.5	396.4	370.1	345.5	322.5	301	280.7	261.7	243.8	227	211.2	196.4	182.4	169.4	157.4	147.8	140	133.1	126.7	120.8	110.2	101.3	93.5	86.5	80.3	74.7	69.8	65.5	61.9	58.8	56.4	54.4	53.1	52.3	52
3860	900.4	838.2	783.7	732.6	684.8	640	597.9	558.6	522	487.8	455.8	425.8	397.7	371.4	346.8	323.8	302.2	281.9	262.9	245	228.2	212.3	197.4	183.5	170.4	158.3	148.5	140.6	133.8	127.4	121.4	110.8	101.8	94	87	80.7	75.1	70.2	65.9	62.3	59.2	56.8	54.8	53.5	52.7	52.4
3880	901.4	839.2	784.8	733.7	686	641.2	599.2	559.9	523.3	489.1	457.1	427.1	399	372.7	348	325	303.4	283.1	264.1	246.1	229.3	213.4	198.5	184.5	171.4	159.3	149.3	141.3	134.4	128	122	111.3	102.2	94.5	87.5	81.2	75.6	70.7	66.4	62.7	59.6	57.2	55.2	53.9	53.1	52.8
3900	902.3	840.3	785.9	734.9	687.2	642.5	600.5	561.2	524.6	490.4	458.4	428.4	400.3	373.9	349.3	326.2	304.6	284.3	265.2	247.3	230.4	214.5	199.6	185.6	172.5	160.3	150	141.9	135	128.6	122.5	111.8	102.7	94.9	87.9	81.6	76	71.1	66.8	63.1	60.1	57.6	55.6	54.3	53.5	53.2
3920	903.3	841.3	787	736.1	688.4	643.7	601.7	562.5	525.9	491.7	459.7	429.7	401.5	375.2	350.5	327.5	305.8	285.5	266.4	248.4	231.5	215.6	200.7	186.6	173.5	161.2	150.8	142.6	135.6	129.1	123.1	112.4	103.2	95.4	88.4	82.1	76.5	71.5	67.2	63.5	60.5	58	56	54.7	53.9	53.6
3940	904.2	842.3	788.1	737.2	689.6	645	603	563.7	527.2	493	461	431	402.8	376.4	351.8	328.7	307	286.7	267.6	249.6	232.7	216.7	201.8	187.7	174.5	162.2	151.6	143.3	136.2	129.7	123.7	112.9	103.7	95.8	88.8	82.5	76.9	72	67.7	64	60.9	58.4	56.4	55.1	54.2	54
3960	905.1	843.3	789.2	738.4	690.8	646.2	604.3	565	528.4	494.3	462.3	432.3	404.1	377.7	353	329.9	308.2	287.8	268.7	250.7	233.8	217.8	202.8	188.7	175.5	163.2	152.4	143.9	136.8	130.3	124.3	113.4	104.2	96.3	89.3	83	77.4	72.4	68.1	64.4	61.3	58.8	56.8	55.5	54.6	54.4
3980	906.1	844.3	790.3	739.5	692	647.4	605.5	566.3	529.7	495.5	463.5	433.5	405.4	378.9	354.2	331.1	309.4	289	269.9	251.8	234.9	218.9	203.9	189.7	176.5	164.1	153.2	144.6	137.5	130.9	124.8	113.9	104.7	96.8	89.7	83.4	77.8	72.8	68.5	64.8	61.7	59.2	57.2	55.9	55	54.8
4000	907	845.3	791.4	740.6	693.1	648.6	606.8	567.5	531	496.8	464.8	434.8	406.6	380.2	355.5	332.3	310.6	290.2	271	253	236	220	204.9	190.8	177.5	165.1	154.1	145.3	138.1	131.5	125.4	114.5	105.2	97.3	90.2	83.9	78.2	73.3	68.9	65.2	62.1	59.6	57.6	56.3	55.4	55.2
