2940	846.4	758.2	684.1	616.8	555.9	501.2	451.8	407	366.5	329.9	296.7	266.6	239.2	214.3	191.5	170.9	153	140.1	129.6	120.2	111.7	104.2	97.5	91.2	85.4	80	75	70.3	66	62	58.2	51.6	46	41.2	37.3	33.9	31.2	29	27.1	25.7	24.6	23.7	23	22.6	22.3	22.2
3000	850.4	762.5	688.7	621.7	560.9	506.2	456.8	412	371.4	334.7	301.5	271.2	243.7	218.6	195.7	174.9	156.3	142.6	132	122.4	113.8	106.1	99.2	93	87.1	81.6	76.5	71.8	67.4	63.3	59.5	52.8	47	42.2	38.1	34.7	31.8	29.5	27.6	26.1	24.9	24	23.3	22.8	22.6	22.5
3060	854.2	766.7	693.2	626.5	565.8	511.2	461.8	417	376.3	339.5	306.1	275.8	248.1	222.9	199.8	178.8	159.9	145.2	134.3	124.5	115.8	108	101	94.7	88.7	83.2	78.1	73.3	68.8	64.7	60.8	53.9	48.1	43.1	38.9	35.4	32.5	30	28.1	26.5	25.2	24.3	23.6	23.1	22.8	22.7
3120	858	770.8	697.6	631.1	570.6	516	466.7	421.8	381.1	344.2	310.7	280.2	252.4	227.1	203.9	182.7	163.5	147.9	136.5	126.7	117.8	109.8	102.7	96.3	90.3	84.8	79.6	74.7	70.2	66	62.1	55.1	49.1	44	39.7	36.1	33.1	30.6	28.6	26.9	25.6	24.6	23.9	23.3	23	22.9
3180	861.7	774.9	702	635.7	575.3	520.8	471.4	426.6	385.8	348.8	315.2	284.6	256.7	231.2	207.8	186.5	167.1	150.7	138.9	128.9	119.8	111.7	104.5	98	92	86.3	81.1	76.2	71.6	67.3	63.4	56.3	50.2	45	40.6	36.8	33.7	31.2	29.1	27.3	26	24.9	24.2	23.6	23.3	23.2
3240	865.3	778.8	706.2	640.2	579.9	525.4	476.1	431.2	390.4	353.3	319.6	288.9	260.9	235.2	211.8	190.3	170.7	153.7	141.2	131	121.9	113.6	106.2	99.6	93.6	87.9	82.6	77.6	73	68.7	64.6	57.4	51.2	45.9	41.4	37.6	34.4	31.7	29.6	27.8	26.4	25.3	24.5	23.9	23.6	23.5
3300	868.8	782.6	710.3	644.5	584.4	530	480.7	435.8	394.9	357.7	323.9	293.1	265	239.3	215.7	194.1	174.4	156.6	143.5	133.1	123.9	115.5	108	101.3	95.1	89.4	84	79	74.3	70	65.9	58.6	52.3	46.8	42.2	38.3	35.1	32.3	30.1	28.2	26.8	25.6	24.8	24.2	23.9	23.7
3360	872.3	786.4	714.4	648.8	588.8	534.5	485.2	440.3	399.4	362.1	328.2	297.3	269.1	243.2	219.5	197.8	177.9	159.9	145.8	135.2	125.9	117.4	109.7	102.8	96.7	90.9	85.5	80.4	75.7	71.3	67.2	59.7	53.3	47.8	43.1	39.1	35.7	32.9	30.6	28.7	27.2	26	25.1	24.5	24.2	24
3420	875.6	790.1	718.4	653	593.2	538.8	489.6	444.7	403.8	366.4	332.4	301.5	273.1	247.1	223.3	201.5	181.4	163.2	148.3	137.3	127.8	119.2	111.5	104.5	98.2	92.4	86.9	81.8	77.1	72.6	68.4	60.9	54.4	48.7	43.9	39.9	36.4	33.5	31.1	29.2	27.6	26.4	25.5	24.8	24.5	24.3
3480	878.9	793.7	722.3	657.1	597.4	543.2	493.9	449.1	408.1	370.7	336.6	305.5	277.1	251	227.1	205.1	184.9	166.5	150.9	139.4	129.8	121.1	113.2	106.1	99.7	93.9	88.4	83.2	78.4	73.9	69.6	62	55.4	49.7	44.8	40.6	37.1	34.1	31.7	29.7	28.1	26.8	25.8	25.2	24.8	24.7
